"st_abb","st_code","county_name","fips","zipcode","ym","tavg"
"FL",12,"Brevard",12009,32908,202112,19.291
"FL",12,"Brevard",12009,32909,202112,19.779
"FL",12,"Brevard",12009,32920,202112,20.534
"FL",12,"Brevard",12009,32922,202112,20.165
"FL",12,"Brevard",12009,32925,202112,20.805
"FL",12,"Brevard",12009,32926,202112,20.085
"FL",12,"Brevard",12009,32927,202112,20.05
"FL",12,"Brevard",12009,32931,202112,20.792
"FL",12,"Brevard",12009,32934,202112,19.769
"FL",12,"Brevard",12009,32935,202112,20.243
"FL",12,"Brevard",12009,32937,202112,20.731
"FL",12,"Brevard",12009,32940,202112,19.887
"FL",12,"Brevard",12009,32948,202112,19.588
"FL",12,"Brevard",12009,32949,202112,20.223
"FL",12,"Brevard",12009,32950,202112,20.117
"FL",12,"Brevard",12009,32951,202112,20.382
"FL",12,"Brevard",12009,32952,202112,20.541
"FL",12,"Brevard",12009,32953,202112,20.161
"FL",12,"Brevard",12009,32955,202112,20.251
"FL",12,"Brevard",12009,32976,202112,20.383
"FL",12,"Broward",12011,33004,202112,23.083
"FL",12,"Broward",12011,33009,202112,23.104
"FL",12,"Broward",12011,33019,202112,23.168
"FL",12,"Broward",12011,33020,202112,23.012
"FL",12,"Broward",12011,33021,202112,22.809
"FL",12,"Broward",12011,33023,202112,22.742
"FL",12,"Broward",12011,33024,202112,22.592
"FL",12,"Broward",12011,33025,202112,22.675
"FL",12,"Broward",12011,33026,202112,22.579
"FL",12,"Broward",12011,33027,202112,22.735
"FL",12,"Broward",12011,33028,202112,22.645
"FL",12,"Broward",12011,33029,202112,22.783
"FL",12,"Broward",12011,33060,202112,23.182
"FL",12,"Broward",12011,33062,202112,23.244
"FL",12,"Broward",12011,33063,202112,22.759
"FL",12,"Broward",12011,33064,202112,23.134
"FL",12,"Broward",12011,33065,202112,22.627
"FL",12,"Broward",12011,33066,202112,22.948
"FL",12,"Broward",12011,33067,202112,22.649
"FL",12,"Broward",12011,33068,202112,22.741
"FL",12,"Broward",12011,33069,202112,23.009
"FL",12,"Broward",12011,33071,202112,22.628
"FL",12,"Broward",12011,33073,202112,22.813
"FL",12,"Broward",12011,33076,202112,22.515
"FL",12,"Broward",12011,33301,202112,23.22
"FL",12,"Broward",12011,33304,202112,23.228
"FL",12,"Broward",12011,33305,202112,23.212
"FL",12,"Broward",12011,33306,202112,23.201
"FL",12,"Broward",12011,33308,202112,23.224
"FL",12,"Broward",12011,33309,202112,22.93
"FL",12,"Broward",12011,33311,202112,22.863
"FL",12,"Broward",12011,33312,202112,22.796
"FL",12,"Broward",12011,33313,202112,22.663
"FL",12,"Broward",12011,33314,202112,22.547
"FL",12,"Broward",12011,33315,202112,22.986
"FL",12,"Broward",12011,33316,202112,23.216
"FL",12,"Broward",12011,33317,202112,22.552
"FL",12,"Broward",12011,33319,202112,22.716
"FL",12,"Broward",12011,33321,202112,22.661
"FL",12,"Broward",12011,33322,202112,22.67
"FL",12,"Broward",12011,33323,202112,22.647
"FL",12,"Broward",12011,33324,202112,22.562
"FL",12,"Broward",12011,33325,202112,22.599
"FL",12,"Broward",12011,33326,202112,22.603
"FL",12,"Broward",12011,33327,202112,22.617
"FL",12,"Broward",12011,33328,202112,22.507
"FL",12,"Broward",12011,33330,202112,22.556
"FL",12,"Broward",12011,33331,202112,22.61
"FL",12,"Broward",12011,33332,202112,22.797
"FL",12,"Broward",12011,33334,202112,23.188
"FL",12,"Broward",12011,33351,202112,22.697
"FL",12,"Broward",12011,33441,202112,23.139
"FL",12,"Broward",12011,33442,202112,22.966
"FL",12,"Calhoun",12013,32421,202112,16.425
"FL",12,"Calhoun",12013,32424,202112,16.476
"FL",12,"Calhoun",12013,32430,202112,16.463
"FL",12,"Calhoun",12013,32449,202112,16.554
"FL",12,"Charlotte",12015,33946,202112,21.114
"FL",12,"Charlotte",12015,33947,202112,21.065
"FL",12,"Charlotte",12015,33948,202112,21.057
"FL",12,"Charlotte",12015,33950,202112,21.096
"FL",12,"Charlotte",12015,33952,202112,21
"FL",12,"Charlotte",12015,33953,202112,20.915
"FL",12,"Charlotte",12015,33954,202112,20.735
"FL",12,"Charlotte",12015,33955,202112,21.087
"FL",12,"Charlotte",12015,33980,202112,20.976
"FL",12,"Charlotte",12015,33981,202112,21.105
"FL",12,"Charlotte",12015,33982,202112,20.586
"FL",12,"Charlotte",12015,33983,202112,20.786
"FL",12,"Charlotte",12015,34224,202112,20.973
"FL",12,"Citrus",12017,34428,202112,18.429
"FL",12,"Citrus",12017,34429,202112,18.787
"FL",12,"Citrus",12017,34433,202112,18.102
"FL",12,"Citrus",12017,34434,202112,18.092
"FL",12,"Citrus",12017,34436,202112,18.519
"FL",12,"Citrus",12017,34442,202112,17.999
"FL",12,"Citrus",12017,34445,202112,18.084
"FL",12,"Citrus",12017,34446,202112,18.594
"FL",12,"Citrus",12017,34448,202112,18.986
"FL",12,"Citrus",12017,34450,202112,18.239
"FL",12,"Citrus",12017,34452,202112,18.32
"FL",12,"Citrus",12017,34453,202112,18.046
"FL",12,"Citrus",12017,34461,202112,17.9
"FL",12,"Citrus",12017,34465,202112,18.126
"FL",12,"Clay",12019,32003,202112,17.782
"FL",12,"Clay",12019,32043,202112,17.654
"FL",12,"Clay",12019,32065,202112,17.332
"FL",12,"Clay",12019,32068,202112,17.199
"FL",12,"Clay",12019,32073,202112,17.727
"FL",12,"Clay",12019,32079,202112,17.478
"FL",12,"Clay",12019,32656,202112,17.34
"FL",12,"Collier",12021,34101,202112,21.981
"FL",12,"Collier",12021,34102,202112,21.985
"FL",12,"Collier",12021,34103,202112,22.041
"FL",12,"Collier",12021,34104,202112,21.963
"FL",12,"Collier",12021,34105,202112,21.992
"FL",12,"Collier",12021,34108,202112,21.965
"FL",12,"Collier",12021,34109,202112,21.974
"FL",12,"Collier",12021,34110,202112,21.976
"FL",12,"Collier",12021,34112,202112,21.955
"FL",12,"Collier",12021,34113,202112,21.989
"FL",12,"Collier",12021,34114,202112,22.238
"FL",12,"Collier",12021,34116,202112,21.85
"FL",12,"Collier",12021,34117,202112,21.676
"FL",12,"Collier",12021,34119,202112,21.861
"FL",12,"Collier",12021,34120,202112,21.542
"FL",12,"Collier",12021,34137,202112,22.219
"FL",12,"Collier",12021,34138,202112,22.464
"FL",12,"Collier",12021,34139,202112,22.411
"FL",12,"Collier",12021,34140,202112,22.19
"FL",12,"Collier",12021,34141,202112,22.276
"FL",12,"Collier",12021,34142,202112,21.453
"FL",12,"Collier",12021,34145,202112,22.18
"FL",12,"Columbia",12023,32024,202112,17.079
"FL",12,"Columbia",12023,32025,202112,17.056
"FL",12,"Columbia",12023,32038,202112,17.268
"FL",12,"Columbia",12023,32055,202112,16.928
"FL",12,"Columbia",12023,32061,202112,17.11
"FL",12,"DeSoto",12027,34266,202112,20.342
"FL",12,"DeSoto",12027,34268,202112,20.425
"FL",12,"DeSoto",12027,34269,202112,20.364
"FL",12,"Dixie",12029,32628,202112,17.276
"FL",12,"Dixie",12029,32648,202112,17.535
"FL",12,"Dixie",12029,32680,202112,17.297
"FL",12,"Dixie",12029,32692,202112,17.925
"FL",12,"Duval",12031,32202,202112,17.885
"FL",12,"Duval",12031,32204,202112,17.878
"FL",12,"Duval",12031,32205,202112,17.714
"FL",12,"Duval",12031,32206,202112,17.806
"FL",12,"Duval",12031,32207,202112,17.999
"FL",12,"Duval",12031,32208,202112,17.458
"FL",12,"Duval",12031,32209,202112,17.587
"FL",12,"Duval",12031,32210,202112,17.636
"FL",12,"Duval",12031,32211,202112,17.816
"FL",12,"Duval",12031,32212,202112,18.06
"FL",12,"Duval",12031,32216,202112,17.932
"FL",12,"Duval",12031,32217,202112,18.023
"FL",12,"Duval",12031,32218,202112,17.111
"FL",12,"Duval",12031,32219,202112,17.031
"FL",12,"Duval",12031,32220,202112,17.106
"FL",12,"Duval",12031,32221,202112,17.043
"FL",12,"Duval",12031,32222,202112,17.152
"FL",12,"Duval",12031,32223,202112,18.02
"FL",12,"Duval",12031,32224,202112,17.89
"FL",12,"Duval",12031,32225,202112,17.796
"FL",12,"Duval",12031,32226,202112,17.6
"FL",12,"Duval",12031,32227,202112,17.899
"FL",12,"Duval",12031,32228,202112,17.951
"FL",12,"Duval",12031,32233,202112,17.985
"FL",12,"Duval",12031,32234,202112,17.108
"FL",12,"Duval",12031,32244,202112,17.639
"FL",12,"Duval",12031,32246,202112,17.831
"FL",12,"Duval",12031,32250,202112,18.054
"FL",12,"Duval",12031,32254,202112,17.432
"FL",12,"Duval",12031,32256,202112,17.905
"FL",12,"Duval",12031,32257,202112,18.006
"FL",12,"Duval",12031,32258,202112,17.876
"FL",12,"Duval",12031,32266,202112,18.068
"FL",12,"Duval",12031,32277,202112,17.708
"FL",12,"Escambia",12033,32501,202112,16.821
"FL",12,"Escambia",12033,32502,202112,16.807
"FL",12,"Escambia",12033,32503,202112,16.896
"FL",12,"Escambia",12033,32504,202112,17.022
"FL",12,"Escambia",12033,32505,202112,16.74
"FL",12,"Escambia",12033,32506,202112,16.731
"FL",12,"Escambia",12033,32507,202112,17.022
"FL",12,"Escambia",12033,32508,202112,17.109
"FL",12,"Escambia",12033,32509,202112,16.535
"FL",12,"Escambia",12033,32511,202112,16.755
"FL",12,"Escambia",12033,32514,202112,16.836
"FL",12,"Escambia",12033,32526,202112,16.467
"FL",12,"Escambia",12033,32533,202112,16.431
"FL",12,"Escambia",12033,32534,202112,16.612
"FL",12,"Escambia",12033,32535,202112,15.75
"FL",12,"Escambia",12033,32561,202112,17.293
"FL",12,"Escambia",12033,32568,202112,15.966
"FL",12,"Escambia",12033,32577,202112,16.287
"FL",12,"Flagler",12035,32110,202112,18.009
"FL",12,"Flagler",12035,32136,202112,18.556
"FL",12,"Flagler",12035,32137,202112,18.292
"FL",12,"Flagler",12035,32164,202112,18.164
"FL",12,"Flagler",12035,32174,202112,18.778
"FL",12,"Franklin",12037,32320,202112,16.978
"FL",12,"Franklin",12037,32322,202112,16.457
"FL",12,"Franklin",12037,32323,202112,16.367
"FL",12,"Gadsden",12039,32324,202112,16.251
"FL",12,"Gadsden",12039,32330,202112,16.343
"FL",12,"Gadsden",12039,32332,202112,16.334
"FL",12,"Gadsden",12039,32333,202112,16.511
"FL",12,"Gadsden",12039,32343,202112,16.476
"FL",12,"Gadsden",12039,32351,202112,16.306
"FL",12,"Gadsden",12039,32352,202112,16.334
"FL",12,"Gilchrist",12041,32619,202112,17.259
"FL",12,"Gilchrist",12041,32693,202112,17.619
"FL",12,"Glades",12043,33471,202112,20.621
"FL",12,"Glades",12043,33944,202112,20.611
"FL",12,"Glades",12043,34974,202112,20.649
"FL",12,"Gulf",12045,32465,202112,16.785
"FL",12,"Hamilton",12047,32052,202112,16.821
"FL",12,"Hamilton",12047,32053,202112,16.465
"FL",12,"Hamilton",12047,32096,202112,16.924
"FL",12,"Hardee",12049,33834,202112,20.049
"FL",12,"Hardee",12049,33865,202112,19.989
"FL",12,"Hardee",12049,33873,202112,20.066
"FL",12,"Hardee",12049,33890,202112,20.186
"FL",12,"Hendry",12051,33440,202112,20.989
"FL",12,"Hendry",12051,33930,202112,20.962
"FL",12,"Hendry",12051,33935,202112,20.675
"FL",12,"Hernando",12053,34601,202112,18.825
"FL",12,"Hernando",12053,34602,202112,19.048
"FL",12,"Hernando",12053,34604,202112,18.758
"FL",12,"Hernando",12053,34606,202112,19.299
"FL",12,"Hernando",12053,34607,202112,19.564
"FL",12,"Hernando",12053,34608,202112,18.822
"FL",12,"Hernando",12053,34609,202112,18.689
"FL",12,"Hernando",12053,34613,202112,19.155
"FL",12,"Hernando",12053,34614,202112,19.019
"FL",12,"Hernando",12053,34661,202112,18.762
"FL",12,"Highlands",12055,33825,202112,20.109
"FL",12,"Highlands",12055,33852,202112,20.587
"FL",12,"Highlands",12055,33857,202112,20.45
"FL",12,"Highlands",12055,33870,202112,20.362
"FL",12,"Highlands",12055,33872,202112,20.332
"FL",12,"Highlands",12055,33875,202112,20.555
"FL",12,"Highlands",12055,33876,202112,20.501
"FL",12,"Highlands",12055,33960,202112,20.52
"FL",12,"Hillsborough",12057,33503,202112,20.35
"FL",12,"Hillsborough",12057,33510,202112,20.251
"FL",12,"Hillsborough",12057,33511,202112,20.423
"FL",12,"Hillsborough",12057,33527,202112,20.434
"FL",12,"Hillsborough",12057,33534,202112,20.737
"FL",12,"Hillsborough",12057,33547,202112,20.215
"FL",12,"Hillsborough",12057,33548,202112,19.887
"FL",12,"Hillsborough",12057,33549,202112,19.837
"FL",12,"Hillsborough",12057,33556,202112,20.052
"FL",12,"Hillsborough",12057,33558,202112,19.868
"FL",12,"Hillsborough",12057,33559,202112,19.732
"FL",12,"Hillsborough",12057,33563,202112,20.662
"FL",12,"Hillsborough",12057,33565,202112,20.082
"FL",12,"Hillsborough",12057,33566,202112,20.638
"FL",12,"Hillsborough",12057,33567,202112,20.423
"FL",12,"Hillsborough",12057,33569,202112,20.353
"FL",12,"Hillsborough",12057,33570,202112,20.808
"FL",12,"Hillsborough",12057,33572,202112,20.777
"FL",12,"Hillsborough",12057,33573,202112,20.711
"FL",12,"Hillsborough",12057,33578,202112,20.671
"FL",12,"Hillsborough",12057,33579,202112,20.341
"FL",12,"Hillsborough",12057,33584,202112,20.197
"FL",12,"Hillsborough",12057,33592,202112,19.827
"FL",12,"Hillsborough",12057,33594,202112,20.411
"FL",12,"Hillsborough",12057,33596,202112,20.26
"FL",12,"Hillsborough",12057,33598,202112,20.366
"FL",12,"Hillsborough",12057,33602,202112,20.917
"FL",12,"Hillsborough",12057,33603,202112,20.72
"FL",12,"Hillsborough",12057,33604,202112,20.456
"FL",12,"Hillsborough",12057,33605,202112,20.756
"FL",12,"Hillsborough",12057,33607,202112,21.151
"FL",12,"Hillsborough",12057,33609,202112,21.158
"FL",12,"Hillsborough",12057,33610,202112,20.106
"FL",12,"Hillsborough",12057,33611,202112,20.733
"FL",12,"Hillsborough",12057,33612,202112,20.185
"FL",12,"Hillsborough",12057,33613,202112,20.021
"FL",12,"Hillsborough",12057,33614,202112,20.908
"FL",12,"Hillsborough",12057,33615,202112,20.844
"FL",12,"Hillsborough",12057,33616,202112,20.536
"FL",12,"Hillsborough",12057,33617,202112,20.033
"FL",12,"Hillsborough",12057,33618,202112,20.339
"FL",12,"Hillsborough",12057,33619,202112,20.539
"FL",12,"Hillsborough",12057,33620,202112,20.007
"FL",12,"Hillsborough",12057,33621,202112,20.514
"FL",12,"Hillsborough",12057,33624,202112,20.414
"FL",12,"Hillsborough",12057,33625,202112,20.524
"FL",12,"Hillsborough",12057,33626,202112,20.491
"FL",12,"Hillsborough",12057,33629,202112,20.91
"FL",12,"Hillsborough",12057,33634,202112,20.968
"FL",12,"Hillsborough",12057,33635,202112,20.613
"FL",12,"Hillsborough",12057,33637,202112,19.995
"FL",12,"Hillsborough",12057,33647,202112,19.718
"FL",12,"Holmes",12059,32425,202112,15.878
"FL",12,"Holmes",12059,32464,202112,15.463
"FL",12,"Indian River",12061,32958,202112,20.305
"FL",12,"Indian River",12061,32960,202112,20.676
"FL",12,"Indian River",12061,32962,202112,20.637
"FL",12,"Indian River",12061,32963,202112,20.754
"FL",12,"Indian River",12061,32966,202112,19.839
"FL",12,"Indian River",12061,32967,202112,20.422
"FL",12,"Indian River",12061,32968,202112,20.395
"FL",12,"Indian River",12061,32970,202112,20.532
"FL",12,"Jackson",12063,32420,202112,16.353
"FL",12,"Jackson",12063,32423,202112,16.066
"FL",12,"Jackson",12063,32426,202112,16.064
"FL",12,"Jackson",12063,32431,202112,16.149
"FL",12,"Jackson",12063,32432,202112,16.254
"FL",12,"Jackson",12063,32440,202112,16
"FL",12,"Jackson",12063,32442,202112,16.28
"FL",12,"Jackson",12063,32443,202112,16.201
"FL",12,"Jackson",12063,32445,202112,16.231
"FL",12,"Jackson",12063,32446,202112,16.23
"FL",12,"Jackson",12063,32447,202112,16.272
"FL",12,"Jackson",12063,32448,202112,16.3
"FL",12,"Jackson",12063,32460,202112,16.247
"FL",12,"Jefferson",12065,32344,202112,16.4
"FL",12,"Jefferson",12065,32361,202112,16.615
"FL",12,"Lafayette",12067,32066,202112,16.903
"FL",12,"Lake",12069,32102,202112,18.433
"FL",12,"Lake",12069,32159,202112,18.812
"FL",12,"Lake",12069,32702,202112,18.583
"FL",12,"Lake",12069,32726,202112,19.203
"FL",12,"Lake",12069,32735,202112,19.04
"FL",12,"Lake",12069,32736,202112,19.044
"FL",12,"Lake",12069,32767,202112,18.766
"FL",12,"Lake",12069,32776,202112,19.219
"FL",12,"Lake",12069,32778,202112,19.291
"FL",12,"Lake",12069,34705,202112,19.383
"FL",12,"Lake",12069,34711,202112,19.951
"FL",12,"Lake",12069,34714,202112,20.008
"FL",12,"Lake",12069,34715,202112,19.659
"FL",12,"Lake",12069,34731,202112,19.003
"FL",12,"Lake",12069,34736,202112,19.442
"FL",12,"Lake",12069,34737,202112,19.332
"FL",12,"Lake",12069,34748,202112,19.202
"FL",12,"Lake",12069,34753,202112,19.358
"FL",12,"Lake",12069,34756,202112,19.706
"FL",12,"Lake",12069,34762,202112,19.151
"FL",12,"Lake",12069,34788,202112,19.05
"FL",12,"Lake",12069,34797,202112,19.324
"FL",12,"Lee",12071,33901,202112,21.951
"FL",12,"Lee",12071,33903,202112,21.655
"FL",12,"Lee",12071,33904,202112,21.937
"FL",12,"Lee",12071,33905,202112,21.221
"FL",12,"Lee",12071,33907,202112,22.058
"FL",12,"Lee",12071,33908,202112,22.025
"FL",12,"Lee",12071,33909,202112,21.615
"FL",12,"Lee",12071,33912,202112,21.81
"FL",12,"Lee",12071,33913,202112,21.385
"FL",12,"Lee",12071,33914,202112,21.81
"FL",12,"Lee",12071,33916,202112,21.788
"FL",12,"Lee",12071,33917,202112,21.177
"FL",12,"Lee",12071,33919,202112,22.04
"FL",12,"Lee",12071,33920,202112,20.753
"FL",12,"Lee",12071,33921,202112,21.277
"FL",12,"Lee",12071,33928,202112,21.766
"FL",12,"Lee",12071,33931,202112,22.026
"FL",12,"Lee",12071,33936,202112,20.951
"FL",12,"Lee",12071,33945,202112,22.09
"FL",12,"Lee",12071,33956,202112,21.905
"FL",12,"Lee",12071,33957,202112,21.959
"FL",12,"Lee",12071,33965,202112,21.861
"FL",12,"Lee",12071,33966,202112,21.914
"FL",12,"Lee",12071,33967,202112,21.921
"FL",12,"Lee",12071,33971,202112,21.02
"FL",12,"Lee",12071,33972,202112,20.85
"FL",12,"Lee",12071,33973,202112,21.186
"FL",12,"Lee",12071,33974,202112,21.173
"FL",12,"Lee",12071,33976,202112,21.144
"FL",12,"Lee",12071,33990,202112,21.905
"FL",12,"Lee",12071,33991,202112,21.739
"FL",12,"Lee",12071,33993,202112,21.539
"FL",12,"Lee",12071,34134,202112,22.032
"FL",12,"Lee",12071,34135,202112,21.951
"FL",12,"Leon",12073,32301,202112,16.792
"FL",12,"Leon",12073,32303,202112,16.71
"FL",12,"Leon",12073,32304,202112,16.741
"FL",12,"Leon",12073,32305,202112,16.428
"FL",12,"Leon",12073,32308,202112,16.716
"FL",12,"Leon",12073,32309,202112,16.432
"FL",12,"Leon",12073,32310,202112,16.407
"FL",12,"Leon",12073,32311,202112,16.618
"FL",12,"Leon",12073,32312,202112,16.561
"FL",12,"Leon",12073,32317,202112,16.582
"FL",12,"Leon",12073,32399,202112,16.833
"FL",12,"Levy",12075,32621,202112,17.734
"FL",12,"Levy",12075,32625,202112,18.143
"FL",12,"Levy",12075,32626,202112,17.761
"FL",12,"Levy",12075,32639,202112,17.975
"FL",12,"Levy",12075,32668,202112,17.904
"FL",12,"Levy",12075,32683,202112,17.967
"FL",12,"Levy",12075,32696,202112,17.806
"FL",12,"Levy",12075,34449,202112,18.166
"FL",12,"Levy",12075,34498,202112,18.257
"FL",12,"Liberty",12077,32321,202112,16.471
"FL",12,"Liberty",12077,32334,202112,16.448
"FL",12,"Madison",12079,32059,202112,16.66
"FL",12,"Madison",12079,32331,202112,16.373
"FL",12,"Madison",12079,32340,202112,16.425
"FL",12,"Madison",12079,32350,202112,16.428
"FL",12,"Manatee",12081,34201,202112,20.301
"FL",12,"Manatee",12081,34202,202112,20.042
"FL",12,"Manatee",12081,34203,202112,20.473
"FL",12,"Manatee",12081,34205,202112,20.786
"FL",12,"Manatee",12081,34207,202112,20.86
"FL",12,"Manatee",12081,34208,202112,20.55
"FL",12,"Manatee",12081,34209,202112,20.898
"FL",12,"Manatee",12081,34210,202112,20.908
"FL",12,"Manatee",12081,34211,202112,19.991
"FL",12,"Manatee",12081,34212,202112,20.176
"FL",12,"Manatee",12081,34215,202112,20.922
"FL",12,"Manatee",12081,34217,202112,20.993
"FL",12,"Manatee",12081,34219,202112,20.222
"FL",12,"Manatee",12081,34221,202112,20.837
"FL",12,"Manatee",12081,34222,202112,20.659
"FL",12,"Manatee",12081,34228,202112,20.966
"FL",12,"Manatee",12081,34243,202112,20.61
"FL",12,"Manatee",12081,34251,202112,19.931
"FL",12,"Marion",12083,32113,202112,17.972
"FL",12,"Marion",12083,32133,202112,18.716
"FL",12,"Marion",12083,32134,202112,18.065
"FL",12,"Marion",12083,32179,202112,18.57
"FL",12,"Marion",12083,32195,202112,18.735
"FL",12,"Marion",12083,32617,202112,18.038
"FL",12,"Marion",12083,32664,202112,18.044
"FL",12,"Marion",12083,32681,202112,18.003
"FL",12,"Marion",12083,32686,202112,17.947
"FL",12,"Marion",12083,32784,202112,18.879
"FL",12,"Marion",12083,34420,202112,18.68
"FL",12,"Marion",12083,34431,202112,17.986
"FL",12,"Marion",12083,34432,202112,18.091
"FL",12,"Marion",12083,34470,202112,18.186
"FL",12,"Marion",12083,34471,202112,18.261
"FL",12,"Marion",12083,34472,202112,18.461
"FL",12,"Marion",12083,34473,202112,18.439
"FL",12,"Marion",12083,34474,202112,18.09
"FL",12,"Marion",12083,34475,202112,18.041
"FL",12,"Marion",12083,34476,202112,18.312
"FL",12,"Marion",12083,34479,202112,18.062
"FL",12,"Marion",12083,34480,202112,18.419
"FL",12,"Marion",12083,34481,202112,18.095
"FL",12,"Marion",12083,34482,202112,18.035
"FL",12,"Marion",12083,34488,202112,18.301
"FL",12,"Marion",12083,34491,202112,18.66
"FL",12,"Martin",12085,33455,202112,21.53
"FL",12,"Martin",12085,33469,202112,21.802
"FL",12,"Martin",12085,34956,202112,20.448
"FL",12,"Martin",12085,34990,202112,20.745
"FL",12,"Martin",12085,34994,202112,21.326
"FL",12,"Martin",12085,34996,202112,21.622
"FL",12,"Martin",12085,34997,202112,21.066
"FL",12,"Miami-Dade",12086,33010,202112,23.141
"FL",12,"Miami-Dade",12086,33012,202112,22.997
"FL",12,"Miami-Dade",12086,33013,202112,23.043
"FL",12,"Miami-Dade",12086,33014,202112,22.93
"FL",12,"Miami-Dade",12086,33015,202112,22.83
"FL",12,"Miami-Dade",12086,33016,202112,22.907
"FL",12,"Miami-Dade",12086,33018,202112,22.848
"FL",12,"Miami-Dade",12086,33030,202112,22.164
"FL",12,"Miami-Dade",12086,33031,202112,22.176
"FL",12,"Miami-Dade",12086,33032,202112,22.83
"FL",12,"Miami-Dade",12086,33033,202112,22.721
"FL",12,"Miami-Dade",12086,33034,202112,23.16
"FL",12,"Miami-Dade",12086,33035,202112,22.901
"FL",12,"Miami-Dade",12086,33039,202112,22.676
"FL",12,"Miami-Dade",12086,33054,202112,22.971
"FL",12,"Miami-Dade",12086,33055,202112,22.818
"FL",12,"Miami-Dade",12086,33056,202112,22.828
"FL",12,"Miami-Dade",12086,33101,202112,23.387
"FL",12,"Miami-Dade",12086,33109,202112,23.619
"FL",12,"Miami-Dade",12086,33122,202112,23.311
"FL",12,"Miami-Dade",12086,33125,202112,23.306
"FL",12,"Miami-Dade",12086,33126,202112,23.278
"FL",12,"Miami-Dade",12086,33127,202112,23.34
"FL",12,"Miami-Dade",12086,33128,202112,23.387
"FL",12,"Miami-Dade",12086,33129,202112,23.522
"FL",12,"Miami-Dade",12086,33130,202112,23.478
"FL",12,"Miami-Dade",12086,33131,202112,23.542
"FL",12,"Miami-Dade",12086,33132,202112,23.337
"FL",12,"Miami-Dade",12086,33133,202112,23.48
"FL",12,"Miami-Dade",12086,33134,202112,23.328
"FL",12,"Miami-Dade",12086,33135,202112,23.428
"FL",12,"Miami-Dade",12086,33136,202112,23.387
"FL",12,"Miami-Dade",12086,33137,202112,23.299
"FL",12,"Miami-Dade",12086,33138,202112,23.309
"FL",12,"Miami-Dade",12086,33139,202112,23.287
"FL",12,"Miami-Dade",12086,33140,202112,23.341
"FL",12,"Miami-Dade",12086,33141,202112,23.399
"FL",12,"Miami-Dade",12086,33142,202112,23.253
"FL",12,"Miami-Dade",12086,33143,202112,23.279
"FL",12,"Miami-Dade",12086,33144,202112,23.141
"FL",12,"Miami-Dade",12086,33145,202112,23.449
"FL",12,"Miami-Dade",12086,33146,202112,23.384
"FL",12,"Miami-Dade",12086,33147,202112,23.142
"FL",12,"Miami-Dade",12086,33150,202112,23.242
"FL",12,"Miami-Dade",12086,33154,202112,23.455
"FL",12,"Miami-Dade",12086,33155,202112,23.165
"FL",12,"Miami-Dade",12086,33156,202112,23.344
"FL",12,"Miami-Dade",12086,33157,202112,23.139
"FL",12,"Miami-Dade",12086,33158,202112,23.32
"FL",12,"Miami-Dade",12086,33160,202112,23.367
"FL",12,"Miami-Dade",12086,33161,202112,23.246
"FL",12,"Miami-Dade",12086,33162,202112,23.184
"FL",12,"Miami-Dade",12086,33165,202112,22.939
"FL",12,"Miami-Dade",12086,33166,202112,23.127
"FL",12,"Miami-Dade",12086,33167,202112,23.062
"FL",12,"Miami-Dade",12086,33168,202112,23.126
"FL",12,"Miami-Dade",12086,33169,202112,22.947
"FL",12,"Miami-Dade",12086,33170,202112,22.435
"FL",12,"Miami-Dade",12086,33172,202112,23.01
"FL",12,"Miami-Dade",12086,33173,202112,22.948
"FL",12,"Miami-Dade",12086,33174,202112,22.939
"FL",12,"Miami-Dade",12086,33175,202112,22.79
"FL",12,"Miami-Dade",12086,33176,202112,22.968
"FL",12,"Miami-Dade",12086,33177,202112,22.714
"FL",12,"Miami-Dade",12086,33178,202112,22.913
"FL",12,"Miami-Dade",12086,33179,202112,23.016
"FL",12,"Miami-Dade",12086,33180,202112,23.245
"FL",12,"Miami-Dade",12086,33181,202112,23.351
"FL",12,"Miami-Dade",12086,33182,202112,22.809
"FL",12,"Miami-Dade",12086,33183,202112,22.771
"FL",12,"Miami-Dade",12086,33184,202112,22.804
"FL",12,"Miami-Dade",12086,33185,202112,22.744
"FL",12,"Miami-Dade",12086,33186,202112,22.785
"FL",12,"Miami-Dade",12086,33187,202112,22.599
"FL",12,"Miami-Dade",12086,33189,202112,23.181
"FL",12,"Miami-Dade",12086,33190,202112,23.106
"FL",12,"Miami-Dade",12086,33193,202112,22.746
"FL",12,"Miami-Dade",12086,33194,202112,22.863
"FL",12,"Miami-Dade",12086,33196,202112,22.742
"FL",12,"Monroe",12087,33001,202112,24.089
"FL",12,"Monroe",12087,33042,202112,24.754
"FL",12,"Monroe",12087,33043,202112,24.571
"FL",12,"Monroe",12087,33051,202112,24.317
"FL",12,"Monroe",12087,33070,202112,24.116
"FL",12,"Nassau",12089,32009,202112,17.059
"FL",12,"Nassau",12089,32011,202112,16.848
"FL",12,"Nassau",12089,32034,202112,17.196
"FL",12,"Nassau",12089,32046,202112,16.504
"FL",12,"Nassau",12089,32097,202112,16.845
"FL",12,"Okaloosa",12091,32531,202112,16.075
"FL",12,"Okaloosa",12091,32536,202112,16.289
"FL",12,"Okaloosa",12091,32539,202112,16.047
"FL",12,"Okaloosa",12091,32541,202112,17.526
"FL",12,"Okaloosa",12091,32542,202112,16.342
"FL",12,"Okaloosa",12091,32544,202112,16.567
